PONOT2020052381860VIEKIJÄRVI                    VIEKIJÄRVI                                            198811011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2020052302101ESPOO                         ESBO                                                  198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052305100RÖYKKÄ                        RÖYKKÄ                                                199701081FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2020052311910RIIHIMÄKI                     RIIHIMÄKI                     RMK                     198810011FI1C2Kanta-Häme                    Egentliga Tavastland          694Riihimäki           Riihimäki           1
PONOT2020052316350NIINIKOSKI                    NIINIKOSKI                                            199005011FI1C3Päijät-Häme                   Päijänne-Tavastland           560Orimattila          Orimattila          1
PONOT2020052333580TAMPERE                       TAMPERE                       TRE                     198601011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2020052369410SYKÄRÄINEN                    SYKÄRÄINEN                                            198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         849Toholampi           Toholampi           1
PONOT2020052302470UPINNIEMI                     OBBNÄS                                                198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            257Kirkkonummi         Kyrkslätt           2
PONOT2020052307410KRÅKÖ                         KRÅKÖ                                                 198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2020052334950OHTOLA                        OHTOLA                                                198601011FI197Pirkanmaa                     Birkaland                     936Virrat              Virdois             1
PONOT2020052350101MIKKELI                       MIKKELI                                               199511152FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2020052355121IMATRA                        IMATRA                                                199603082FI1C5Etelä-Karjala                 Södra Karelen                 153Imatra              Imatra              1
PONOT2020052369950PERHO                         PERHO                                                 198811011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         584Perho               Perho               1
PONOT2020052373640SIVAKKAVAARA                  SIVAKKAVAARA                                          198901011FI1D2Pohjois-Savo                  Norra Savolax                 204Kaavi               Kaavi               1
PONOT2020052379520VILJOLAHTI                    VILJOLAHTI                                            198601011FI1D2Pohjois-Savo                  Norra Savolax                 915Varkaus             Varkaus             1
PONOT2020052379940VIHTARI                       VIHTARI                                               198601011FI1D1Etelä-Savo                    Södra Savolax                 090Heinävesi           Heinävesi           1
PONOT2020052396101ROVANIEMI                     ROVANIEMI                                             199509292FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052399130SIRKKA                        SIRKKA                                                199705191FI1D7Lappi                         Lappland                      261Kittilä             Kittilä             1
PONOT2020052300971HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052302700KAUNIAINEN                    GRANKULLA                                             198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            235Kauniainen          Grankulla           2
PONOT2020052302921ESPOO                         ESBO                                                  198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052307830PUKARO                        POCKAR                                                198705011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            407Lapinjärvi          Lappträsk           2
PONOT2020052327801SÄKYLÄ                        SÄKYLÄ                                                199511012FI196Satakunta                     Satakunda                     783Säkylä              Säkylä              1
PONOT2020052335540JUUPAJOKI                     JUUPAJOKI                                             198601011FI197Pirkanmaa                     Birkaland                     177Juupajoki           Juupajoki           1
PONOT2020052339290VESAJÄRVI                     VESAJÄRVI                                             199802011FI197Pirkanmaa                     Birkaland                     108Hämeenkyrö          Tavastkyro          1
PONOT2020052343340KANNONJÄRVI                   KANNONJÄRVI                                           199707011FI193Keski-Suomi                   Mellersta Finland             216Kannonkoski         Kannonkoski         1
PONOT2020052363360KUIVASKYLÄ                    KUIVASKYLÄ                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             010Alavus              Alavus              1
PONOT2020052374130IISALMI                       IISALMI                                               198903131FI1D2Pohjois-Savo                  Norra Savolax                 140Iisalmi             Idensalmi           1
PONOT2020052391110II AS                         II AS                                                 198705011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             139Ii                  Ii                  1
PONOT2020052397110RAUTIOSAARI                   RAUTIOSAARI                                           200110091FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052399340RAATTAMA                      RAATTAMA                                              198601011FI1D7Lappi                         Lappland                      261Kittilä             Kittilä             1
PONOT2020052300280HELSINKI                      HELSINGFORS                   HKI         HFORS       198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300421HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052317870RUOLAHTI                      RUOLAHTI                                              198601011FI193Keski-Suomi                   Mellersta Finland             291Kuhmoinen           Kuhmoinen           1
PONOT2020052325501PERNIÖ                        BJÄRNÅ                                                200512162FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052336201KANGASALA                     KANGASALA                                             199507282FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2020052339780ALASKYLÄ                      ALASKYLÄ                                              198601011FI197Pirkanmaa                     Birkaland                     581Parkano             Parkano             1
PONOT2020052361120LOUKO                         LOUKO                                                 198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2020052363780ALASTAIPALE                   ALASTAIPALE                                           198601011FI194Etelä-Pohjanmaa               Södra Österbotten             989Ähtäri              Etseri              1
PONOT2020052383130SALOKYLÄ                      SALOKYLÄ                                              199611011FI1D3Pohjois-Karjala               Norra Karelen                 426Liperi              Liperi              1
PONOT2020052391640SÄRKIJÄRVI                    SÄRKIJÄRVI                                            198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             889Utajärvi            Utajärvi            1
PONOT2020052395350PEURA                         PEURA                                                 198601011FI1D7Lappi                         Lappland                      845Tervola             Tervola             1
PONOT2020052300012FUJITSU                       FUJITSU                                               200311053FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300581HELSINKI                      HELSINGFORS                                           198810012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052319250SYRJÄKOSKI                    SYRJÄKOSKI                                            198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           111Heinola             Heinola             1
PONOT2020052321570SAUVO                         SAUVO                                                 199611221FI1C1Varsinais-Suomi               Egentliga Finland             738Sauvo               Sagu                1
PONOT2020052325870DRAGSFJÄRD                    DRAGSFJÄRD                                            198811011FI1C1Varsinais-Suomi               Egentliga Finland             322Kemiönsaari         Kimitoön            2
PONOT2020052331250TEURO                         TEURO                                                 198808221FI1C2Kanta-Häme                    Egentliga Tavastland          834Tammela             Tammela             1
PONOT2020052342910PIHLAJAVESI                   PIHLAJAVESI                                           198811011FI193Keski-Suomi                   Mellersta Finland             249Keuruu              Keuruu              1
PONOT2020052347400KAUSALA                       KAUSALA                                               198811011FI1C4Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2020052352300RISTIINA                      RISTIINA                                              198811011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2020052352760MYNTTILÄ                      MYNTTILÄ                                              198601011FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2020052358610TELAKANAVA                    TELAKANAVA                                            198901011FI1D1Etelä-Savo                    Södra Savolax                 768Sulkava             Sulkava             1
PONOT2020052375890SARAMO                        SARAMO                                                198809011FI1D3Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2020052388440JOKIKYLÄ                      JOKIKYLÄ                                              199905011FI1D4Kainuu                        Kajanaland                    697Ristijärvi          Ristijärvi          1
PONOT2020052388900KUHMO                         KUHMO                                                 198803181FI1D4Kainuu                        Kajanaland                    290Kuhmo               Kuhmo               1
PONOT2020052389800SUOMUSSALMI KK                SUOMUSSALMI KK                                        199801011FI1D4Kainuu                        Kajanaland                    777Suomussalmi         Suomussalmi         1
PONOT2020052393400TAIVALKOSKI                   TAIVALKOSKI                                           198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             832Taivalkoski         Taivalkoski         1
PONOT2020052350970MIKKELI                       MIKKELI                       MLI                     200006011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2020052306950EMÄSALO                       EMSALÖ                                                198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2020052315840LAHTI                         LAHTI                         LH                      198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2020052320360TURKU                         ÅBO                           TKU                     198811011FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2020052320701TURKU                         ÅBO                                                   199511012FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2020052328190PORI                          PORI                          PR                      198601011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2020052340801VAAJAKOSKI                    VAAJAKOSKI                                            199511032FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052344501VIITASAARI                    VIITASAARI                                            199509192FI193Keski-Suomi                   Mellersta Finland             931Viitasaari          Viitasaari          1
PONOT2020052349730MUURIKKALA                    MUURIKKALA                                            198601011FI1C4Kymenlaakso                   Kymmenedalen                  489Miehikkälä          Miehikkälä          1
PONOT2020052354800SAVITAIPALE                   SAVITAIPALE                                           198811011FI1C5Etelä-Karjala                 Södra Karelen                 739Savitaipale         Savitaipale         1
PONOT2020052361330KOSKENKORVA                   KOSKENKORVA                                           199610251FI194Etelä-Pohjanmaa               Södra Österbotten             145Ilmajoki            Ilmajoki            1
PONOT2020052362435PIRTTINEN                     PIRTTINEN                                             198807011FI194Etelä-Pohjanmaa               Södra Österbotten             233Kauhava             Kauhava             1
PONOT2020052369450YLI-LESTI                     YLI-LESTI                                             198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         421Lestijärvi          Lestijärvi          1
PONOT2020052373200VARPAISJÄRVI                  VARPAISJÄRVI                                          198811011FI1D2Pohjois-Savo                  Norra Savolax                 402Lapinlahti          Lapinlahti          1
PONOT2020052379620HUUTOKOSKI                    HUUTOKOSKI                                            198806281FI1D1Etelä-Savo                    Södra Savolax                 171Joroinen            Jorois              1
PONOT2020052386110PARHALAHTI                    PARHALAHTI                                            198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             625Pyhäjoki            Pyhäjoki            1
PONOT2020052300861HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052302510OITMÄKI                       OITBACKA                                              198801011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            257Kirkkonummi         Kyrkslätt           2
PONOT2020052307510ASKOLA                        ASKOLA                                                201901011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            018Askola              Askola              1
PONOT2020052338910ALA-HONKAJOKI                 ALA-HONKAJOKI                 ALAHONKAJOKI            198801131FI196Satakunta                     Satakunda                     214Kankaanpää          Kankaanpää          1
PONOT2020052344910ELÄMÄJÄRVI                    ELÄMÄJÄRVI                                            198601011FI193Keski-Suomi                   Mellersta Finland             601Pihtipudas          Pihtipudas          1
PONOT2020052350150MIKKELI                       MIKKELI                       MLI                     198811011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2020052355330TIURUNIEMI                    TIURUNIEMI                                            198601011FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2020052361600JALASJÄRVI                    JALASJÄRVI                                            198811011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2020052369980MÖTTÖNEN                      MÖTTÖNEN                                              198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         584Perho               Perho               1
PONOT2020052373670LUIKONLAHTI                   LUIKONLAHTI                                           199707011FI1D2Pohjois-Savo                  Norra Savolax                 204Kaavi               Kaavi               1
PONOT2020052396200ROVANIEMI                     ROVANIEMI                     ROI                     199610011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052399140KÖNGÄS                        KÖNGÄS                                                198601011FI1D7Lappi                         Lappland                      261Kittilä             Kittilä             1
PONOT2020052300170HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052302711ESPOO                         ESBO                                                  198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052302970ESPOO                         ESBO                                                  199606191FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2020052307870SKINNARBY                     SKINNARBY                                             198705011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            434Loviisa             Lovisa              2
PONOT2020052314450RIMMILÄ                       RIMMILÄ                                               198601011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2020052331950SADONMAA                      SADONMAA                                              198902011FI197Pirkanmaa                     Birkaland                     619Punkalaidun         Punkalaidun         1
PONOT2020052332440ALASTARO                      ALASTARO                                              199706231FI1C1Varsinais-Suomi               Egentliga Finland             430Loimaa              Loimaa              1
PONOT2020052335601HALLI                         HALLI                                                 199701312FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2020052339360KOMI                          KOMI                                                  198601011FI197Pirkanmaa                     Birkaland                     108Hämeenkyrö          Tavastkyro          1
PONOT2020052339880KIHNIÖ AS                     KIHNIÖ AS                                             198601011FI197Pirkanmaa                     Birkaland                     250Kihniö              Kihniö              1
PONOT2020052343430VÄÄTÄISKYLÄ                   VÄÄTÄISKYLÄ                                           199005011FI193Keski-Suomi                   Mellersta Finland             495Multia              Multia              1
PONOT2020052370400KUOPIO                        KUOPIO                        KUO                     198601011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052391200YLI-II                        YLI-II                                                198705011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052397145TOTONVAARA                    TOTONVAARA                                            198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052399400ENONTEKIÖ                     ENONTEKIÖ                                             198601011FI1D7Lappi                         Lappland                      047Enontekiö           Enontekis           1
PONOT2020052399640TANHUA                        TANHUA                                                198601011FI1D7Lappi                         Lappland                      742Savukoski           Savukoski           1
PONOT2020052300300HELSINKI                      HELSINGFORS                   HKI         HFORS       198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052300610HELSINKI                      HELSINGFORS                   HKI         HFORS       198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052317970PUUKKOINEN                    PUUKKOINEN                                            198601011FI193Keski-Suomi                   Mellersta Finland             291Kuhmoinen           Kuhmoinen           1
PONOT2020052321381AURA                          AURA                                                  199511012FI1C1Varsinais-Suomi               Egentliga Finland             019Aura                Aura                1
PONOT2020052325540KNAAPILA                      KNAAPILA                                              198601011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052336240KANGASALA                     KANGASALA                                             198711011FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2020052344100ÄÄNEKOSKI                     ÄÄNEKOSKI                                             199709011FI193Keski-Suomi                   Mellersta Finland             992Äänekoski           Äänekoski           1
PONOT2020052348401KOTKA                         KOTKA                                                 199510132FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
PONOT2020052368501KRUUNUPYY                     KRONOBY                                               199611082FI195Pohjanmaa                     Österbotten                   288Kruunupyy           Kronoby             2
PONOT2020052383160TUTJUNNIEMI                   TUTJUNNIEMI                                           198801011FI1D3Pohjois-Karjala               Norra Karelen                 426Liperi              Liperi              1
PONOT2020052387910LINNANTAUS                    LINNANTAUS                                            198601011FI1D4Kainuu                        Kajanaland                    205Kajaani             Kajana              1
PONOT2020052388490POHJAVAARA                    POHJAVAARA                                            198803181FI1D4Kainuu                        Kajanaland                    765Sotkamo             Sotkamo             1
PONOT2020052391700VAALA                         VAALA                                                 198811011FI1D4Kainuu                        Kajanaland                    785Vaala               Vaala               1
PONOT2020052395370ITÄKOSKI                      ITÄKOSKI                                              199706071FI1D7Lappi                         Lappland                      241Keminmaa            Keminmaa            1
PONOT2020052300015OTAVAMEDIA                    OTAVAMEDIA                                            201005063FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052319320NIKKAROINEN                   NIKKAROINEN                                           198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           781Sysmä               Sysmä               1
PONOT2020052321600PARAINEN                      PARGAS                                                198811011FI1C1Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2020052325910VÄNOXA                        VÄNOXA                                                198610011FI1C1Varsinais-Suomi               Egentliga Finland             322Kemiönsaari         Kimitoön            2
PONOT2020052326661RAUMA                         RAUMA                                                 199511012FI196Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2020052334410MUROLE                        MUROLE                                                199606011FI197Pirkanmaa                     Birkaland                     702Ruovesi             Ruovesi             1
PONOT2020052352850HALMENIEMI                    HALMENIEMI                                            199611011FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2020052358650KIVIAPAJA                     KIVIAPAJA                                             200002011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2020052375940MUJEJÄRVI                     MUJEJÄRVI                                             198601011FI1D3Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2020052392101RAAHE                         RAAHE                                                 199001012FI1D6Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2020052395770LANKOJÄRVI                    LANKOJÄRVI                                            198601011FI1D7Lappi                         Lappland                      854Pello               Pello               1
PONOT2020052398790PALOPERÄ                      PALOPERÄ                                              198811011FI1D7Lappi                         Lappland                      732Salla               Salla               1
PONOT2020052300050NETS                          NETS                                                  201301143FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2020052301830LEPSÄMÄ                       LEPSÄMÄ                                               198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2020052304530OHKOLA                        OHKOLA                                                198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            505Mäntsälä            Mäntsälä            1
PONOT2020052310440BOLLSTA                       BOLLSTA                                               198609231FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2020052310960HANKO POHJOINEN               HANGÖ NORRA                   HANKO POHJ              198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            078Hanko               Hangö               2
PONOT2020052316100UUSIKYLÄ                      UUSIKYLÄ                                              198811011FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2020052321870RIIHIKOSKI                    RIIHIKOSKI                                            199705261FI1C1Varsinais-Suomi               Egentliga Finland             636Pöytyä              Pöytyä              1
PONOT2020052327320IHODE                         IHODE                                                 200011291FI1C1Varsinais-Suomi               Egentliga Finland             631Pyhäranta           Pyhäranta           1
PONOT2020052331600JOKIOINEN                     JOKIOINEN                                             200512161FI1C2Kanta-Häme                    Egentliga Tavastland          169Jokioinen           Jockis              1
PONOT2020052348210KOTKA                         KOTKA                         KTK                     199705121FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
PONOT2020052353650LAPPEENRANTA                  LAPPEENRANTA                  LPR                     199706011FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2020052359210MELKONIEMI                    MELKONIEMI                                            198601011FI1C5Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2020052362620ALA-SEPPÄ                     ALA-SEPPÄ                                             198807011FI194Etelä-Pohjanmaa               Södra Österbotten             403Lappajärvi          Lappajärvi          1
PONOT2020052362901ALAJÄRVI                      ALAJÄRVI                                              199609202FI194Etelä-Pohjanmaa               Södra Österbotten             005Alajärvi            Alajärvi            1
PONOT2020052368220KARHI                         KARHI                                                 198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         272Kokkola             Karleby             2
PONOT2020052371745HAATALA                       HAATALA                                               199706301FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052372140ITÄ-KARTTULA                  ITÄ-KARTTULA                                          198805011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2020052377320HURSKAALA                     HURSKAALA                                             198601011FI1D1Etelä-Savo                    Södra Savolax                 593Pieksämäki          Pieksämäki          1
PONOT2020052382160OSKOLA                        OSKOLA                                                198601011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2020052392500RANTSILA                      RANTSILA                                              198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             791Siikalatva          Siikalatva          1
PONOT2020052305460HYVINKÄÄ                      HYVINKÄÄ                                              198803011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2020052305950HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2020052312380LEPPÄKOSKI                    LEPPÄKOSKI                                            199805151FI1C2Kanta-Häme                    Egentliga Tavastland          165Janakkala           Janakkala           1
PONOT2020052316601JÄRVELÄ                       JÄRVELÄ                                               199001012FI1C3Päijät-Häme                   Päijänne-Tavastland           316Kärkölä             Kärkölä             1
PONOT2020052321200RAISIO                        RAISIO                                                199610211FI1C1Varsinais-Suomi               Egentliga Finland             680Raisio              Reso                1
PONOT2020052338220SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2020052360110SEINÄJOKI                     SEINÄJOKI                     SJK                     199711011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2020052366420RUTO                          RUTO                                                  198909011FI195Pohjanmaa                     Österbotten                   399Laihia              Laihela             1
PONOT2020052372601KEITELE                       KEITELE                                               199510172FI1D2Pohjois-Savo                  Norra Savolax                 239Keitele             Keitele             1
PONOT2020052377960PAKARILA                      PAKARILA                                              198901011FI1D2Pohjois-Savo                  Norra Savolax                 686Rautalampi          Rautalampi          1
PONOT2020052386810PYHÄJÄRVI                     PYHÄJÄRVI                                             198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             626Pyhäjärvi           Pyhäjärvi           1
PONOT2020052301201VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2020052303600KARKKILA                      KARKKILA                                              199701301FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            224Karkkila            Högfors             1
PONOT2020052313110HÄMEENLINNA                   HÄMEENLINNA                   HML                     198810011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2020052332740SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2020052334110LAKIALA                       LAKIALA                                               198805061FI197Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2020052341801KORPILAHTI                    KORPILAHTI                                            199512202FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052342300JÄMSÄNKOSKI                   JÄMSÄNKOSKI                                           198811011FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2020052346750LIIKKALA                      LIIKKALA                                              199605011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2020052351760NUUTILANMÄKI                  NUUTILANMÄKI                                          198601011FI1D1Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2020052366640MAKSAMAA                      MAXMO                                                 199701021FI195Pohjanmaa                     Österbotten                   946Vöyri               Vörå                2
PONOT2020052379101LEPPÄVIRTA                    LEPPÄVIRTA                                            199701012FI1D2Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2020052397340MELTAUS                       MELTAUS                                               199706091FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052301451VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2020052301650VANTAA                        VANDA                                                 199606201FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2020052304240TALMA                         TALLMO                                                198805121FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            753Sipoo               Sibbo               2
PONOT2020052328600PORI                          PORI                          PR                      198811011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2020052333210TAMPERE                       TAMPERE                       TRE                     199606101FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2020052336910RAUTAJÄRVI                    RAUTAJÄRVI                                            198601011FI197Pirkanmaa                     Birkaland                     635Pälkäne             Pälkäne             1
PONOT2020052371260JUURIKKAMÄKI                  JUURIKKAMÄKI                                          198901011FI1D2Pohjois-Savo                  Norra Savolax                 857Tuusniemi           Tuusniemi           1
PONOT2020052390501OULU                          OULU                                                  199601012FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2020052397630PEKKALA                       PEKKALA                                               198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2020052399970NUVVUS                        NUVVUS                                                198601011FI1D7Lappi                         Lappland                      890Utsjoki             Utsjoki             1
PONOT2020052319600HARTOLA                       HARTOLA                                               198811011FI1C3Päijät-Häme                   Päijänne-Tavastland           081Hartola             Hartola             1
PONOT2020052325330KUUSJOKI                      KUUSJOKI                                              199610301FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2020052329760KÖÖRTILÄ                      KÖÖRTILÄ                                              198601011FI196Satakunta                     Satakunda                     484Merikarvia          Sastmola            1
PONOT2020052333430VUORENTAUSTA                  VUORENTAUSTA                                          198805061FI197Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2020052337241LINNAVUORI                    LINNAVUORI                                            198901012FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2020052341160TIKKAKOSKI                    TIKKAKOSKI                                            198811011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2020052351420HARJUMAA                      HARJUMAA                                              198601011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2020052357230SAVONLINNA                    SAVONLINNA                    SLN                     199705261FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2020052364510NÄMPNÄS                       NÄMPNÄS                                               198610011FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2020052365101VAASA                         VASA                                                  199701302FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
